94 5
{'Survive': 0, 'Schedule': 0, 'Execution': 0, 'Endtime': 16, 'Invalid': 80, 'Global Episode': 0, 'Reward': -20.0}
{'Survive': 0, 'Schedule': 21, 'Execution': 38, 'Endtime': 16, 'Invalid': 38, 'Global Episode': 570000, 'Reward': 33.25833333333334}
{'Survive': 0, 'Schedule': 61, 'Execution': 129, 'Endtime': 61, 'Invalid': 59, 'Global Episode': 571000, 'Reward': 136.89583333333337}
{'Survive': 0, 'Schedule': 50, 'Execution': 96, 'Endtime': 46, 'Invalid': 50, 'Global Episode': 572000, 'Reward': 100.64583333333334}
{'Survive': 0, 'Schedule': 65, 'Execution': 121, 'Endtime': 61, 'Invalid': 63, 'Global Episode': 573000, 'Reward': 128.39583333333334}
{'Survive': 0, 'Schedule': 46, 'Execution': 84, 'Endtime': 41, 'Invalid': 50, 'Global Episode': 574000, 'Reward': 86.45833333333333}
{'Survive': 0, 'Schedule': 47, 'Execution': 103, 'Endtime': 46, 'Invalid': 52, 'Global Episode': 575000, 'Reward': 107.33333333333336}
{'Survive': 0, 'Schedule': 48, 'Execution': 89, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 576000, 'Reward': 93.64583333333334}
{'Survive': 0, 'Schedule': 78, 'Execution': 162, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 577000, 'Reward': 176.74999999999994}
{'Survive': 0, 'Schedule': 76, 'Execution': 156, 'Endtime': 76, 'Invalid': 63, 'Global Episode': 578000, 'Reward': 168.93749999999997}
{'Survive': 0, 'Schedule': 75, 'Execution': 153, 'Endtime': 76, 'Invalid': 74, 'Global Episode': 579000, 'Reward': 162.04166666666669}
{'Survive': 0, 'Schedule': 45, 'Execution': 80, 'Endtime': 41, 'Invalid': 52, 'Global Episode': 580000, 'Reward': 81.43749999999999}
{'Survive': 0, 'Schedule': 60, 'Execution': 126, 'Endtime': 61, 'Invalid': 59, 'Global Episode': 581000, 'Reward': 133.68750000000003}
{'Survive': 0, 'Schedule': 45, 'Execution': 92, 'Endtime': 41, 'Invalid': 51, 'Global Episode': 582000, 'Reward': 94.60416666666667}
{'Survive': 0, 'Schedule': 58, 'Execution': 121, 'Endtime': 61, 'Invalid': 67, 'Global Episode': 583000, 'Reward': 125.54166666666671}
{'Survive': 0, 'Schedule': 47, 'Execution': 90, 'Endtime': 41, 'Invalid': 53, 'Global Episode': 584000, 'Reward': 91.46666666666668}
{'Survive': 0, 'Schedule': 132, 'Execution': 269, 'Endtime': 141, 'Invalid': 110, 'Global Episode': 585000, 'Reward': 291.4166666666667}
{'Survive': 0, 'Schedule': 60, 'Execution': 127, 'Endtime': 61, 'Invalid': 60, 'Global Episode': 586000, 'Reward': 133.9166666666667}
{'Survive': 0, 'Schedule': 48, 'Execution': 86, 'Endtime': 41, 'Invalid': 48, 'Global Episode': 587000, 'Reward': 89.58333333333333}
{'Survive': 0, 'Schedule': 47, 'Execution': 86, 'Endtime': 41, 'Invalid': 47, 'Global Episode': 588000, 'Reward': 89.83333333333334}
{'Survive': 0, 'Schedule': 50, 'Execution': 96, 'Endtime': 46, 'Invalid': 50, 'Global Episode': 589000, 'Reward': 100.43750000000001}
{'Survive': 0, 'Schedule': 114, 'Execution': 226, 'Endtime': 121, 'Invalid': 88, 'Global Episode': 590000, 'Reward': 247.29166666666654}
{'Survive': 0, 'Schedule': 28, 'Execution': 50, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 591000, 'Reward': 48.97916666666667}
{'Survive': 0, 'Schedule': 50, 'Execution': 96, 'Endtime': 46, 'Invalid': 50, 'Global Episode': 592000, 'Reward': 100.64583333333334}
{'Survive': 0, 'Schedule': 46, 'Execution': 84, 'Endtime': 41, 'Invalid': 50, 'Global Episode': 593000, 'Reward': 86.45833333333333}
{'Survive': 0, 'Schedule': 49, 'Execution': 98, 'Endtime': 46, 'Invalid': 52, 'Global Episode': 594000, 'Reward': 101.77083333333337}
{'Survive': 0, 'Schedule': 47, 'Execution': 86, 'Endtime': 41, 'Invalid': 47, 'Global Episode': 595000, 'Reward': 89.83333333333334}
{'Survive': 0, 'Schedule': 79, 'Execution': 154, 'Endtime': 81, 'Invalid': 64, 'Global Episode': 596000, 'Reward': 166.3333333333333}
{'Survive': 0, 'Schedule': 135, 'Execution': 261, 'Endtime': 141, 'Invalid': 115, 'Global Episode': 597000, 'Reward': 282.49999999999994}
{'Survive': 0, 'Schedule': 64, 'Execution': 123, 'Endtime': 61, 'Invalid': 61, 'Global Episode': 598000, 'Reward': 130.79166666666669}
{'Survive': 0, 'Schedule': 49, 'Execution': 91, 'Endtime': 41, 'Invalid': 42, 'Global Episode': 599000, 'Reward': 97.06250000000001}
{'Survive': 0, 'Schedule': 48, 'Execution': 89, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 600000, 'Reward': 93.89583333333334}
Checkpoint saved to ckpt/sim201722464950_600000.pth
{'Survive': 0, 'Schedule': 65, 'Execution': 129, 'Endtime': 61, 'Invalid': 47, 'Global Episode': 601000, 'Reward': 140.64583333333337}
{'Survive': 0, 'Schedule': 151, 'Execution': 299, 'Endtime': 161, 'Invalid': 114, 'Global Episode': 602000, 'Reward': 329.0208333333334}
{'Survive': 0, 'Schedule': 26, 'Execution': 53, 'Endtime': 21, 'Invalid': 44, 'Global Episode': 603000, 'Reward': 48.73750000000001}
{'Survive': 0, 'Schedule': 162, 'Execution': 321, 'Endtime': 181, 'Invalid': 130, 'Global Episode': 604000, 'Reward': 352.68750000000034}
{'Survive': 0, 'Schedule': 64, 'Execution': 124, 'Endtime': 61, 'Invalid': 61, 'Global Episode': 605000, 'Reward': 131.47916666666669}
{'Survive': 0, 'Schedule': 102, 'Execution': 199, 'Endtime': 101, 'Invalid': 80, 'Global Episode': 606000, 'Reward': 217.10416666666652}
{'Survive': 0, 'Schedule': 115, 'Execution': 228, 'Endtime': 121, 'Invalid': 89, 'Global Episode': 607000, 'Reward': 249.7708333333331}
{'Survive': 0, 'Schedule': 64, 'Execution': 124, 'Endtime': 61, 'Invalid': 61, 'Global Episode': 608000, 'Reward': 131.58333333333337}
{'Survive': 0, 'Schedule': 48, 'Execution': 89, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 609000, 'Reward': 93.89583333333334}
{'Survive': 0, 'Schedule': 46, 'Execution': 95, 'Endtime': 46, 'Invalid': 59, 'Global Episode': 610000, 'Reward': 96.33333333333336}
{'Survive': 0, 'Schedule': 66, 'Execution': 127, 'Endtime': 61, 'Invalid': 56, 'Global Episode': 611000, 'Reward': 136.14583333333334}
{'Survive': 0, 'Schedule': 48, 'Execution': 89, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 612000, 'Reward': 93.64583333333334}
{'Survive': 0, 'Schedule': 84, 'Execution': 161, 'Endtime': 81, 'Invalid': 64, 'Global Episode': 613000, 'Reward': 176.3124999999999}
{'Survive': 0, 'Schedule': 116, 'Execution': 228, 'Endtime': 121, 'Invalid': 91, 'Global Episode': 614000, 'Reward': 248.99999999999974}
{'Survive': 0, 'Schedule': 114, 'Execution': 223, 'Endtime': 121, 'Invalid': 88, 'Global Episode': 615000, 'Reward': 243.97916666666654}
{'Survive': 0, 'Schedule': 65, 'Execution': 126, 'Endtime': 61, 'Invalid': 58, 'Global Episode': 616000, 'Reward': 134.95833333333337}
{'Survive': 0, 'Schedule': 48, 'Execution': 89, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 617000, 'Reward': 94.0625}
{'Survive': 0, 'Schedule': 83, 'Execution': 176, 'Endtime': 91, 'Invalid': 83, 'Global Episode': 618000, 'Reward': 186.83333333333331}
{'Survive': 0, 'Schedule': 81, 'Execution': 162, 'Endtime': 81, 'Invalid': 59, 'Global Episode': 619000, 'Reward': 176.79166666666657}
{'Survive': 0, 'Schedule': 82, 'Execution': 160, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 620000, 'Reward': 175.3958333333332}
{'Survive': 0, 'Schedule': 81, 'Execution': 162, 'Endtime': 81, 'Invalid': 59, 'Global Episode': 621000, 'Reward': 176.79166666666657}
{'Survive': 0, 'Schedule': 113, 'Execution': 223, 'Endtime': 121, 'Invalid': 90, 'Global Episode': 622000, 'Reward': 244.04166666666646}
{'Survive': 0, 'Schedule': 29, 'Execution': 48, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 623000, 'Reward': 45.875}
{'Survive': 0, 'Schedule': 82, 'Execution': 162, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 624000, 'Reward': 176.66666666666657}
{'Survive': 0, 'Schedule': 82, 'Execution': 159, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 625000, 'Reward': 174.60416666666654}
{'Survive': 0, 'Schedule': 129, 'Execution': 254, 'Endtime': 136, 'Invalid': 101, 'Global Episode': 626000, 'Reward': 278.1249999999999}
{'Survive': 0, 'Schedule': 64, 'Execution': 124, 'Endtime': 61, 'Invalid': 61, 'Global Episode': 627000, 'Reward': 131.47916666666669}
{'Survive': 0, 'Schedule': 45, 'Execution': 92, 'Endtime': 41, 'Invalid': 51, 'Global Episode': 628000, 'Reward': 94.39583333333334}
{'Survive': 0, 'Schedule': 145, 'Execution': 293, 'Endtime': 161, 'Invalid': 148, 'Global Episode': 629000, 'Reward': 311.85416666666674}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 630000, 'Reward': 101.86250000000003}
{'Survive': 0, 'Schedule': 55, 'Execution': 115, 'Endtime': 61, 'Invalid': 74, 'Global Episode': 631000, 'Reward': 116.02083333333339}
{'Survive': 0, 'Schedule': 78, 'Execution': 163, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 632000, 'Reward': 176.70833333333326}
{'Survive': 0, 'Schedule': 81, 'Execution': 164, 'Endtime': 81, 'Invalid': 67, 'Global Episode': 633000, 'Reward': 178.64583333333323}
{'Survive': 0, 'Schedule': 66, 'Execution': 130, 'Endtime': 61, 'Invalid': 51, 'Global Episode': 634000, 'Reward': 141.02083333333334}
{'Survive': 0, 'Schedule': 46, 'Execution': 100, 'Endtime': 46, 'Invalid': 56, 'Global Episode': 635000, 'Reward': 102.18750000000001}
{'Survive': 0, 'Schedule': 79, 'Execution': 163, 'Endtime': 81, 'Invalid': 65, 'Global Episode': 636000, 'Reward': 176.89583333333323}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 637000, 'Reward': 53.11250000000001}
{'Survive': 0, 'Schedule': 78, 'Execution': 163, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 638000, 'Reward': 176.70833333333326}
{'Survive': 0, 'Schedule': 46, 'Execution': 94, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 639000, 'Reward': 98.3416666666667}
{'Survive': 0, 'Schedule': 47, 'Execution': 99, 'Endtime': 46, 'Invalid': 52, 'Global Episode': 640000, 'Reward': 102.25000000000003}
{'Survive': 0, 'Schedule': 50, 'Execution': 100, 'Endtime': 46, 'Invalid': 49, 'Global Episode': 641000, 'Reward': 104.02083333333336}
{'Survive': 0, 'Schedule': 48, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 642000, 'Reward': 101.47916666666669}
{'Survive': 0, 'Schedule': 102, 'Execution': 194, 'Endtime': 101, 'Invalid': 83, 'Global Episode': 643000, 'Reward': 211.64583333333326}
{'Survive': 0, 'Schedule': 78, 'Execution': 150, 'Endtime': 81, 'Invalid': 68, 'Global Episode': 644000, 'Reward': 160.99999999999994}
{'Survive': 0, 'Schedule': 103, 'Execution': 201, 'Endtime': 101, 'Invalid': 68, 'Global Episode': 645000, 'Reward': 221.66666666666654}
{'Survive': 0, 'Schedule': 82, 'Execution': 163, 'Endtime': 81, 'Invalid': 58, 'Global Episode': 646000, 'Reward': 178.45833333333326}
{'Survive': 0, 'Schedule': 110, 'Execution': 224, 'Endtime': 121, 'Invalid': 97, 'Global Episode': 647000, 'Reward': 242.62499999999986}
{'Survive': 0, 'Schedule': 62, 'Execution': 132, 'Endtime': 61, 'Invalid': 54, 'Global Episode': 648000, 'Reward': 141.45833333333334}
{'Survive': 0, 'Schedule': 112, 'Execution': 229, 'Endtime': 121, 'Invalid': 93, 'Global Episode': 649000, 'Reward': 249.43749999999986}
{'Survive': 0, 'Schedule': 84, 'Execution': 161, 'Endtime': 81, 'Invalid': 61, 'Global Episode': 650000, 'Reward': 177.0624999999999}
{'Survive': 0, 'Schedule': 83, 'Execution': 161, 'Endtime': 81, 'Invalid': 53, 'Global Episode': 651000, 'Reward': 178.7499999999999}
{'Survive': 0, 'Schedule': 51, 'Execution': 100, 'Endtime': 46, 'Invalid': 48, 'Global Episode': 652000, 'Reward': 104.7291666666667}
{'Survive': 0, 'Schedule': 65, 'Execution': 124, 'Endtime': 61, 'Invalid': 59, 'Global Episode': 653000, 'Reward': 132.2916666666667}
{'Survive': 0, 'Schedule': 111, 'Execution': 226, 'Endtime': 121, 'Invalid': 92, 'Global Episode': 654000, 'Reward': 246.0416666666665}
{'Survive': 0, 'Schedule': 116, 'Execution': 225, 'Endtime': 121, 'Invalid': 87, 'Global Episode': 655000, 'Reward': 247.6874999999999}
{'Survive': 0, 'Schedule': 62, 'Execution': 132, 'Endtime': 61, 'Invalid': 54, 'Global Episode': 656000, 'Reward': 141.45833333333334}
{'Survive': 0, 'Schedule': 46, 'Execution': 91, 'Endtime': 41, 'Invalid': 46, 'Global Episode': 657000, 'Reward': 94.5291666666667}
{'Survive': 0, 'Schedule': 45, 'Execution': 95, 'Endtime': 41, 'Invalid': 42, 'Global Episode': 658000, 'Reward': 100.06250000000003}
{'Survive': 0, 'Schedule': 46, 'Execution': 91, 'Endtime': 41, 'Invalid': 46, 'Global Episode': 659000, 'Reward': 94.5291666666667}
{'Survive': 0, 'Schedule': 48, 'Execution': 100, 'Endtime': 46, 'Invalid': 51, 'Global Episode': 660000, 'Reward': 104.58333333333337}
{'Survive': 0, 'Schedule': 20, 'Execution': 38, 'Endtime': 16, 'Invalid': 37, 'Global Episode': 661000, 'Reward': 33.36666666666667}
{'Survive': 0, 'Schedule': 45, 'Execution': 95, 'Endtime': 41, 'Invalid': 42, 'Global Episode': 662000, 'Reward': 100.06250000000003}
{'Survive': 0, 'Schedule': 22, 'Execution': 41, 'Endtime': 16, 'Invalid': 32, 'Global Episode': 663000, 'Reward': 38.675000000000004}
{'Survive': 0, 'Schedule': 81, 'Execution': 164, 'Endtime': 81, 'Invalid': 62, 'Global Episode': 664000, 'Reward': 179.9999999999999}
{'Survive': 0, 'Schedule': 81, 'Execution': 163, 'Endtime': 81, 'Invalid': 64, 'Global Episode': 665000, 'Reward': 178.18749999999986}
{'Survive': 0, 'Schedule': 83, 'Execution': 175, 'Endtime': 91, 'Invalid': 62, 'Global Episode': 666000, 'Reward': 191.52083333333323}
{'Survive': 0, 'Schedule': 101, 'Execution': 205, 'Endtime': 106, 'Invalid': 91, 'Global Episode': 667000, 'Reward': 220.81249999999986}
{'Survive': 0, 'Schedule': 27, 'Execution': 49, 'Endtime': 21, 'Invalid': 45, 'Global Episode': 668000, 'Reward': 44.716666666666676}
{'Survive': 0, 'Schedule': 45, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 669000, 'Reward': 98.81250000000003}
{'Survive': 0, 'Schedule': 76, 'Execution': 157, 'Endtime': 76, 'Invalid': 59, 'Global Episode': 670000, 'Reward': 170.72916666666663}
{'Survive': 0, 'Schedule': 45, 'Execution': 94, 'Endtime': 41, 'Invalid': 43, 'Global Episode': 671000, 'Reward': 98.81250000000003}
{'Survive': 0, 'Schedule': 103, 'Execution': 207, 'Endtime': 106, 'Invalid': 98, 'Global Episode': 672000, 'Reward': 220.45833333333323}
{'Survive': 0, 'Schedule': 103, 'Execution': 207, 'Endtime': 106, 'Invalid': 98, 'Global Episode': 673000, 'Reward': 220.45833333333323}
{'Survive': 0, 'Schedule': 78, 'Execution': 161, 'Endtime': 81, 'Invalid': 60, 'Global Episode': 674000, 'Reward': 175.52083333333326}
{'Survive': 0, 'Schedule': 128, 'Execution': 261, 'Endtime': 141, 'Invalid': 119, 'Global Episode': 675000, 'Reward': 279.625}
{'Survive': 0, 'Schedule': 110, 'Execution': 221, 'Endtime': 121, 'Invalid': 93, 'Global Episode': 676000, 'Reward': 240.2708333333332}
{'Survive': 0, 'Schedule': 78, 'Execution': 161, 'Endtime': 81, 'Invalid': 60, 'Global Episode': 677000, 'Reward': 175.52083333333326}
{'Survive': 0, 'Schedule': 130, 'Execution': 262, 'Endtime': 141, 'Invalid': 109, 'Global Episode': 678000, 'Reward': 285.1041666666666}
{'Survive': 0, 'Schedule': 22, 'Execution': 41, 'Endtime': 16, 'Invalid': 32, 'Global Episode': 679000, 'Reward': 38.675000000000004}
{'Survive': 0, 'Schedule': 75, 'Execution': 153, 'Endtime': 76, 'Invalid': 65, 'Global Episode': 680000, 'Reward': 165.02083333333331}
{'Survive': 0, 'Schedule': 83, 'Execution': 176, 'Endtime': 91, 'Invalid': 62, 'Global Episode': 681000, 'Reward': 192.52083333333323}
{'Survive': 0, 'Schedule': 144, 'Execution': 282, 'Endtime': 151, 'Invalid': 99, 'Global Episode': 682000, 'Reward': 312.6250000000001}
{'Survive': 0, 'Schedule': 159, 'Execution': 308, 'Endtime': 166, 'Invalid': 109, 'Global Episode': 683000, 'Reward': 341.85416666666686}
{'Survive': 0, 'Schedule': 82, 'Execution': 162, 'Endtime': 81, 'Invalid': 57, 'Global Episode': 684000, 'Reward': 177.49999999999991}
{'Survive': 0, 'Schedule': 28, 'Execution': 56, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 685000, 'Reward': 53.175000000000004}
{'Survive': 0, 'Schedule': 47, 'Execution': 91, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 686000, 'Reward': 95.05000000000003}
{'Survive': 0, 'Schedule': 46, 'Execution': 94, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 687000, 'Reward': 98.3416666666667}
{'Survive': 0, 'Schedule': 63, 'Execution': 131, 'Endtime': 61, 'Invalid': 56, 'Global Episode': 688000, 'Reward': 139.89583333333337}
{'Survive': 0, 'Schedule': 83, 'Execution': 176, 'Endtime': 91, 'Invalid': 62, 'Global Episode': 689000, 'Reward': 192.52083333333323}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 42, 'Global Episode': 690000, 'Reward': 47.175000000000004}
{'Survive': 0, 'Schedule': 44, 'Execution': 90, 'Endtime': 41, 'Invalid': 48, 'Global Episode': 691000, 'Reward': 92.50833333333335}
{'Survive': 0, 'Schedule': 133, 'Execution': 265, 'Endtime': 141, 'Invalid': 112, 'Global Episode': 692000, 'Reward': 286.79166666666663}
{'Survive': 0, 'Schedule': 113, 'Execution': 228, 'Endtime': 121, 'Invalid': 90, 'Global Episode': 693000, 'Reward': 249.3333333333332}
{'Survive': 0, 'Schedule': 125, 'Execution': 249, 'Endtime': 136, 'Invalid': 107, 'Global Episode': 694000, 'Reward': 270.02083333333326}
{'Survive': 0, 'Schedule': 112, 'Execution': 232, 'Endtime': 121, 'Invalid': 92, 'Global Episode': 695000, 'Reward': 251.58333333333314}
{'Survive': 0, 'Schedule': 44, 'Execution': 85, 'Endtime': 41, 'Invalid': 56, 'Global Episode': 696000, 'Reward': 84.34166666666668}
{'Survive': 0, 'Schedule': 80, 'Execution': 163, 'Endtime': 81, 'Invalid': 68, 'Global Episode': 697000, 'Reward': 176.3416666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 46, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 698000, 'Reward': 43.90833333333333}
{'Survive': 0, 'Schedule': 21, 'Execution': 38, 'Endtime': 21, 'Invalid': 47, 'Global Episode': 699000, 'Reward': 31.741666666666667}
{'Survive': 0, 'Schedule': 46, 'Execution': 91, 'Endtime': 41, 'Invalid': 46, 'Global Episode': 700000, 'Reward': 94.8416666666667}
Checkpoint saved to ckpt/sim201722471279_700000.pth
{'Survive': 0, 'Schedule': 21, 'Execution': 38, 'Endtime': 21, 'Invalid': 47, 'Global Episode': 701000, 'Reward': 31.741666666666667}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 702000, 'Reward': 56.80416666666665}
{'Survive': 0, 'Schedule': 21, 'Execution': 38, 'Endtime': 21, 'Invalid': 47, 'Global Episode': 703000, 'Reward': 31.741666666666667}
{'Survive': 0, 'Schedule': 31, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 704000, 'Reward': 59.26249999999998}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 705000, 'Reward': 56.49166666666665}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 706000, 'Reward': 56.80416666666665}
{'Survive': 0, 'Schedule': 31, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 707000, 'Reward': 59.26249999999998}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 708000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 709000, 'Reward': 56.49166666666665}
{'Survive': 0, 'Schedule': 31, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 710000, 'Reward': 59.26249999999998}
{'Survive': 0, 'Schedule': 31, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 711000, 'Reward': 59.26249999999998}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 712000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 28, 'Execution': 55, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 713000, 'Reward': 52.237500000000004}
{'Survive': 0, 'Schedule': 31, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 714000, 'Reward': 59.26249999999998}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 715000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 32, 'Execution': 51, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 716000, 'Reward': 52.449999999999996}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 717000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 718000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 30, 'Execution': 55, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 719000, 'Reward': 56.49166666666665}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 720000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 721000, 'Reward': 60.366666666666646}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 722000, 'Reward': 60.366666666666646}
